date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,USD_raw,EUR_raw,GBP_raw,JPY_raw,CNY_raw,GDP_bigmac,adj_price,USD_adjusted,EUR_adjusted,GBP_adjusted,JPY_adjusted,CNY_adjusted
1/1/2022,CZE,CZK,Czech Republic,89,21.6802,4.105128181,-0.18549,-0.17149,-0.1477,0.21285,0.07093,30840.95884,3.929030265,-0.01586,-0.13111,-0.07811,0.39748,-0.03414
1/1/2022,DNK,DKK,Denmark,32,6.6373,4.821237551,-0.04341,-0.02696,0.00098,0.42443,0.25774,62931.9663,4.71005594,-0.03584,-0.14875,-0.09683,0.3691,-0.05375
1/1/2022,EGY,EGP,Egypt,42.5,15.71,2.705283259,-0.46324,-0.45401,-0.43833,-0.20073,-0.29426,7252.743337,3.354944145,-0.24047,-0.32942,-0.28851,0.07853,-0.25458
1/1/2022,EUZ,EUR,Euro area,4.42,0.89206066,4.954820001,-0.0169,0,0.02871,0.4639,0.29259,38709.39539,4.120530983,0.13263,0,0.061,0.60834,0.11159
1/1/2022,GBR,GBP,Britain,3.59,0.745350874,4.8165235,-0.04434,-0.02791,0,0.42304,0.25651,44022.65074,4.24984412,0.06752,-0.05749,0,0.51588,0.04769
1/1/2022,GTM,GTQ,Guatemala,26,7.6898,3.381102239,-0.32915,-0.31761,-0.29802,-0.00106,-0.11795,6900.530345,3.346372043,-0.0483,-0.15975,-0.1085,0.35141,-0.06598
1/1/2022,HKG,HKD,Hong Kong,22,7.79755,2.821399029,-0.4402,-0.43057,-0.41423,-0.16642,-0.26397,82540.0044,5.187273155,-0.48768,-0.54767,-0.52008,-0.27251,-0.4972
1/1/2022,HND,HNL,Honduras,89,24.61415,3.615806355,-0.28258,-0.27024,-0.24929,0.06829,-0.05673,3269.720387,3.258005986,0.04537,-0.07705,-0.02075,0.48442,0.02595
1/1/2022,HUN,HUF,Hungary,982,317.51115,3.092804772,-0.38635,-0.3758,-0.35788,-0.08623,-0.19316,25450.11801,3.797828865,-0.23294,-0.32276,-0.28145,0.08923,-0.24718
1/1/2022,IDN,IDR,Indonesia,34000,14382,2.364066194,-0.53094,-0.52288,-0.50918,-0.30154,-0.38327,8472.305025,3.384625637,-0.34209,-0.41914,-0.38371,-0.06577,-0.35432
1/1/2022,IND,INR,India,190,74.6225,2.54614895,-0.49481,-0.48613,-0.47137,-0.24774,-0.33577,3771.562456,3.270219736,-0.26663,-0.35251,-0.31302,0.04138,-0.28026
1/1/2022,ISR,ILS,Israel,17,3.17775,5.349697113,0.06145,0.0797,0.1107,0.58056,0.3956,45765.19258,4.292253817,0.17397,0.0365,0.09972,0.66704,0.15217
1/1/2022,JOR,JOD,Jordan,2.12,0.709,2.990126939,-0.40672,-0.39652,-0.37919,-0.11657,-0.21995,6749.458642,3.342695284,-0.15743,-0.25609,-0.21072,0.19645,-0.17308
1/1/2022,JPN,JPY,Japan,390,115.225,3.384682144,-0.32844,-0.31689,-0.29728,0,-0.11702,55415.115,4.527112046,-0.29578,-0.37824,-0.34032,0,-0.30886
1/1/2022,KOR,KRW,South Korea,4600,1205.5,3.815844048,-0.24289,-0.22987,-0.20776,0.12739,-0.00454,43509.39514,4.237352589,-0.15178,-0.2511,-0.20542,0.20448,-0.16753
1/1/2022,KWT,KWD,Kuwait,1.25,0.3029,4.126774513,-0.1812,-0.16712,-0.1432,0.21925,0.07657,31621.54061,3.948027936,-0.01543,-0.13073,-0.07771,0.39809,-0.03372
1/1/2022,LBN,LBP,Lebanon,70000,21500,3.255813953,-0.35401,-0.3429,-0.32403,-0.03807,-0.15064,,,,,,,
1/1/2022,LKA,LKR,Sri Lanka,840,202.41,4.149992589,-0.17659,-0.16243,-0.13838,0.22611,0.08263,4282.928874,3.282665288,0.19079,0.05135,0.11548,0.69092,0.16867
1/1/2022,MDA,MDL,Moldova,52,18,2.888888889,-0.42681,-0.41695,-0.40021,-0.14648,-0.24636,7349.66694,3.357303056,-0.1895,-0.28441,-0.24076,0.15092,-0.20455
1/1/2022,MEX,MXN,Mexico,69,20.649,3.341566178,-0.33699,-0.32559,-0.30623,-0.01274,-0.12827,13719.8918,3.512340543,-0.10388,-0.20881,-0.16055,0.2725,-0.12052
1/1/2022,MYS,MYR,Malaysia,9.99,4.1855,2.386811612,-0.52643,-0.51828,-0.50445,-0.29482,-0.37734,22055.49355,3.715211051,-0.39487,-0.46573,-0.43314,-0.14071,-0.40611
1/1/2022,NIC,NIO,Nicaragua,134,35.455,3.779438725,-0.25011,-0.23722,-0.21532,0.11663,-0.01404,2520.788121,3.239778595,0.09882,-0.02985,0.02932,0.56033,0.07841
1/1/2022,NOR,NOK,Norway,57,8.91605,6.392965495,0.26845,0.29025,0.3273,0.88879,0.66776,56843.12106,4.561866623,0.32,0.16543,0.23651,0.8744,0.29548
1/1/2022,NZL,NZD,New Zealand,7,1.52264941,4.59725,-0.08785,-0.07217,-0.04553,0.35825,0.19931,45794.7972,4.29297433,0.00868,-0.10944,-0.05511,0.43233,-0.01005
1/1/2022,OMN,OMR,Oman,1.15,0.385,2.987012987,-0.40734,-0.39715,-0.37984,-0.11749,-0.22076,28775.52939,3.878762181,-0.27463,-0.35957,-0.32051,0.03002,-0.28811
1/1/2022,PAK,PKR,Pakistan,590,176.52,3.342397462,-0.33683,-0.32543,-0.30606,-0.01249,-0.12805,1860.831658,3.223716683,-0.0234,-0.13776,-0.08517,0.38677,-0.04154
1/1/2022,PER,PEN,Peru,12.9,3.83735,3.36169492,-0.333,-0.32153,-0.30205,-0.00679,-0.12302,8642.291163,3.388762732,-0.0656,-0.17502,-0.1247,0.32685,-0.08296
1/1/2022,PHL,PHP,Philippines,142,50.975,2.785679255,-0.44729,-0.43778,-0.42164,-0.17697,-0.27329,5834.748088,3.320433209,-0.20977,-0.30231,-0.25975,0.12212,-0.22445
1/1/2022,POL,PLN,Poland,14.08,4.094,3.439179287,-0.31762,-0.30589,-0.28596,0.0161,-0.1028,22044.8161,3.714951185,-0.128,-0.23011,-0.18315,0.23824,-0.1442
1/1/2022,QAT,QAR,Qatar,13,3.641,3.570447679,-0.29158,-0.2794,-0.25871,0.05488,-0.06856,71918.27884,4.928763341,-0.31766,-0.39757,-0.36082,-0.03108,-0.33034
1/1/2022,ROU,RON,Romania,10.6,4.4119,2.402592987,-0.5233,-0.5151,-0.50118,-0.29016,-0.37322,26241.82268,3.817097243,-0.40713,-0.47655,-0.44463,-0.15812,-0.41814
1/1/2022,RUS,RUB,Russia,135,77.4175,1.743791778,-0.65401,-0.64806,-0.63796,-0.4848,-0.54509,27210.69198,3.840677425,-0.57234,-0.62242,-0.59939,-0.39272,-0.58028
1/1/2022,SAU,SAR,Saudi Arabia,15,3.7519,3.99797436,-0.20675,-0.19311,-0.16995,0.1812,0.04297,29321.9687,3.892061332,-0.03245,-0.14575,-0.09364,0.37393,-0.05042
1/1/2022,SGP,SGD,Singapore,5.9,1.35215,4.363421218,-0.13424,-0.11936,-0.09407,0.28917,0.13831,72446.43868,4.941617608,-0.16829,-0.26568,-0.22089,0.18103,-0.18374
1/1/2022,SWE,SEK,Sweden,54,9.3341,5.78523907,0.14786,0.1676,0.20112,0.70924,0.50922,45149.94643,4.277280057,0.274,0.12481,0.19342,0.80908,0.25033
1/1/2022,THA,THB,Thailand,128,33.295,3.844421084,-0.23722,-0.2241,-0.20183,0.13583,0.00291,8834.721013,3.393446058,0.0671,-0.05786,-0.00039,0.51528,0.04728
1/1/2022,TUR,TRY,Turkey,24.99,13.4155,1.862770676,-0.6304,-0.62405,-0.61325,-0.44965,-0.51405,12177.36968,3.474798893,-0.49505,-0.55418,-0.52699,-0.28298,-0.50443
1/1/2022,TWN,TWD,Taiwan,75,27.814,2.696483785,-0.46498,-0.45579,-0.44016,-0.20333,-0.29655,56799.86243,4.560813802,-0.44311,-0.50832,-0.47833,-0.20921,-0.45345
1/1/2022,UKR,UAH,Ukraine,69,28.3673,2.432378126,-0.51739,-0.50909,-0.49499,-0.28136,-0.36545,7445.706021,3.359640439,-0.31805,-0.39791,-0.36118,-0.03163,-0.33072
1/1/2022,URY,UYU,Uruguay,239,44.0355,5.427439225,0.07687,0.09539,0.12684,0.60353,0.41588,13466.43376,3.506171923,0.45806,0.28732,0.36584,1.07045,0.43098
1/1/2022,USA,USD,United States,5.04,1,5.04,0,0.01719,0.0464,0.48906,0.31481,64461.618,4.747284352,0,-0.1171,-0.06325,0.42,-0.01858
1/1/2022,VEN,VES,Venezuela,23,4.5435,5.062176736,0.0044,0.02167,0.051,0.49561,0.3206,,,,,,,
1/1/2022,VNM,VND,Vietnam,69000,22650,3.046357616,-0.39556,-0.38517,-0.36752,-0.09996,-0.20528,6021.455792,3.32497727,-0.13701,-0.23807,-0.19159,0.22545,-0.15304
1/1/2022,ZAF,ZAR,South Africa,39.9,15.47,2.57918552,-0.48826,-0.47946,-0.46451,-0.23798,-0.32715,11710.48813,3.463436006,-0.29856,-0.3807,-0.34293,-0.00396,-0.31159
7/1/2022,ARE,AED,United Arab Emirates,18,3.67305,4.900559481,-0.04844,0.02843,0.10373,0.73235,0.37774,39559.37566,4.09431569,0.06349,0.0189,0.12565,0.87198,0.22173
7/1/2022,ARG,ARS,Argentina,590,129.115,4.569569763,-0.1127,-0.04103,0.02918,0.61534,0.28469,5234.163473,3.430514095,0.18354,0.13393,0.25272,1.08331,0.35965
7/1/2022,AUS,AUD,Australia,6.7,1.448435689,4.62568,-0.10181,-0.02925,0.04182,0.63518,0.30046,59283.65158,4.4757556,-0.08171,-0.12021,-0.02804,0.61639,0.05492
7/1/2022,AZE,AZN,Azerbaijan,4.7,1.69825,2.767554836,-0.46261,-0.4192,-0.37668,-0.02167,-0.22193,7973.437096,3.483487816,-0.29409,-0.32368,-0.25283,0.24257,-0.18905
7/1/2022,BHR,BHD,Bahrain,1.6,0.377,4.24403183,-0.17592,-0.10935,-0.04414,0.50027,0.19317,29460.92906,3.899025857,-0.03286,-0.0734,0.02367,0.70239,0.11105
7/1/2022,BRA,BRL,Brazil,22.9,5.39175,4.247229564,-0.1753,-0.10868,-0.04342,0.5014,0.19406,8181.720216,3.48751572,0.08208,0.03671,0.14532,0.9047,0.24308
7/1/2022,CAN,CAD,Canada,5.88,1.28915,4.56114494,-0.11434,-0.0428,0.02728,0.61236,0.28232,51183.21106,4.319104409,-0.06169,-0.10102,-0.00684,0.65165,0.07793
7/1/2022,CHE,CHF,Switzerland,6.5,0.96845,6.711755899,0.30325,0.40853,0.51165,1.37261,0.88694,64082.9435,4.568567193,0.30534,0.25062,0.38164,1.2977,0.49957
7/1/2022,CHL,CLP,Chile,3400,928.435,3.662076505,-0.28892,-0.23148,-0.17521,0.29454,0.02955,15666.63763,3.632263554,-0.10418,-0.14174,-0.05182,0.57684,0.02911
7/1/2022,CHN,CNY,China,24,6.74735,3.556951989,-0.30933,-0.25354,-0.19889,0.25738,0,15585.27269,3.63069007,-0.12952,-0.16602,-0.07864,0.53224,0
7/1/2022,COL,COP,Colombia,14950,4295.1,3.480710577,-0.32413,-0.26954,-0.21606,0.23043,-0.02143,6823.459712,3.461248861,-0.10648,-0.14394,-0.05425,0.5728,0.02647
7/1/2022,CRI,CRC,Costa Rica,2650,678.105,3.907949359,-0.24117,-0.17988,-0.11983,0.38146,0.09868,13829.77668,3.596741232,-0.0346,-0.07507,0.02183,0.69933,0.10905
7/1/2022,CZE,CZK,Czech Republic,95,23.92,3.971571906,-0.22882,-0.16653,-0.1055,0.40395,0.11657,29523.71237,3.900239999,-0.09523,-0.13316,-0.04234,0.59261,0.0394
7/1/2022,EGY,EGP,Egypt,46,18.945,2.428081288,-0.52853,-0.49044,-0.45314,-0.14167,-0.31737,6847.154063,3.461707077,-0.37678,-0.40291,-0.34035,0.09701,-0.28405
7/1/2022,EUZ,EUR,Euro area,4.65,0.97585,4.7650766,-0.07474,0,0.07321,0.68445,0.33965,37597.79687,4.0563815,0.04376,0,0.10477,0.83725,0.19906
7/1/2022,GBR,GBP,Britain,3.69,0.83108,4.440005776,-0.13786,-0.06822,0,0.56954,0.24826,43764.39854,4.175634951,-0.05522,-0.09483,0,0.66302,0.08536
7/1/2022,GTM,GTQ,Guatemala,26,7.7279,3.36443277,-0.34671,-0.29394,-0.24225,0.18933,-0.05412,7051.137158,3.465651825,-0.13743,-0.17359,-0.08701,0.51832,-0.00908
7/1/2022,HKG,HKD,Hong Kong,21,7.84995,2.675176275,-0.48055,-0.43859,-0.39748,-0.05433,-0.2479,88357.73336,5.038007677,-0.5282,-0.54797,-0.50062,-0.16952,-0.45799
7/1/2022,HND,HNL,Honduras,89,24.615,3.615681495,-0.29793,-0.24121,-0.18566,0.27814,0.01651,3341.083331,3.393904573,-0.05342,-0.0931,0.00191,0.6662,0.08743
7/1/2022,HUN,HUF,Hungary,1030,389.04615,2.647500817,-0.48592,-0.44439,-0.40372,-0.06411,-0.25568,24793.66655,3.808767528,-0.38238,-0.40827,-0.34628,0.08715,-0.29048
7/1/2022,IDN,IDR,Indonesia,35000,14977.5,2.336838591,-0.54624,-0.50959,-0.47369,-0.17393,-0.34302,8409.867403,3.491927767,-0.40539,-0.43032,-0.37064,0.04665,-0.31692
7/1/2022,IND,INR,India,191,79.9513,2.388954276,-0.53613,-0.49865,-0.46195,-0.1555,-0.32837,3833.70093,3.403431108,-0.37632,-0.40247,-0.33987,0.09781,-0.28352
7/1/2022,ISR,ILS,Israel,17,3.43745,4.94552648,-0.0397,0.03787,0.11386,0.74824,0.39038,46764.03607,4.233643746,0.03793,-0.00559,0.09859,0.82699,0.19237
7/1/2022,JOR,JOD,Jordan,2.3,0.71015,3.238752376,-0.37112,-0.32031,-0.27055,0.1449,-0.08946,6357.021174,3.452228592,-0.16642,-0.20137,-0.1177,0.46729,-0.04239
7/1/2022,JPN,JPY,Japan,390,137.865,2.828854314,-0.45071,-0.40634,-0.36287,0,-0.2047,56624.57188,4.424332717,-0.43189,-0.45571,-0.39869,0,-0.34736
7/1/2022,KOR,KRW,South Korea,4600,1313.45,3.50222696,-0.31996,-0.26502,-0.21121,0.23804,-0.01539,44459.00495,4.189067668,-0.25716,-0.2883,-0.21374,0.30757,-0.14663
7/1/2022,KWT,KWD,Kuwait,1.3,0.3074,4.229017567,-0.17883,-0.1125,-0.04752,0.49496,0.18894,31068.93585,3.930122459,-0.0439,-0.08399,0.01198,0.68295,0.09836
7/1/2022,LBN,LBP,Lebanon,130000,25600,5.078125,-0.01396,0.0657,0.14372,0.79512,0.42766,,,,,,,
7/1/2022,LKA,LKR,Sri Lanka,1340,360,3.722222222,-0.27724,-0.21885,-0.16166,0.31581,0.04646,2743.418371,3.382346568,-0.02219,-0.06319,0.03496,0.72116,0.1233
7/1/2022,MDA,MDL,Moldova,60,19.298,3.10913048,-0.39629,-0.34752,-0.29975,0.09908,-0.1259,6508.732826,3.455162484,-0.20046,-0.23398,-0.15373,0.40737,-0.08149
7/1/2022,MEX,MXN,Mexico,70,20.4125,3.42927128,-0.33412,-0.28033,-0.22764,0.21225,-0.0359,13819.05768,3.596533942,-0.1528,-0.18832,-0.10328,0.49127,-0.02674
7/1/2022,MYS,MYR,Malaysia,10.9,4.45,2.449438202,-0.52438,-0.48596,-0.44833,-0.13412,-0.31137,20655.34549,3.728738187,-0.41632,-0.44079,-0.38221,0.02741,-0.32947
7/1/2022,NIC,NIO,Nicaragua,139,35.89,3.87294511,-0.24797,-0.18722,-0.12772,0.36909,0.08884,2483.150454,3.377313351,0.01892,-0.0238,0.07847,0.79352,0.17053
7/1/2022,NOR,NOK,Norway,62,9.89765,6.264113199,0.21633,0.31459,0.41083,1.21436,0.76109,53399.57177,4.361965726,0.27599,0.22249,0.35057,1.24602,0.46585
7/1/2022,NZL,NZD,New Zealand,7.1,1.603720632,4.427205,-0.14035,-0.07091,-0.00288,0.56502,0.24466,46135.21236,4.221483175,-0.06818,-0.10724,-0.01371,0.64022,0.07047
7/1/2022,OMN,OMR,Oman,1.42,0.385,3.688311688,-0.28382,-0.22597,-0.1693,0.30382,0.03693,23812.74771,3.789797929,-0.13527,-0.17152,-0.08473,0.52212,-0.0066
7/1/2022,PAK,PKR,Pakistan,700,221.75,3.156708005,-0.38705,-0.33753,-0.28903,0.1159,-0.11252,1602.64654,3.360285637,-0.16531,-0.2003,-0.11652,0.46925,-0.04111
7/1/2022,PER,PEN,Peru,13.9,3.89285,3.570648753,-0.30667,-0.25066,-0.1958,0.26222,0.00385,8195.595144,3.487784041,-0.09037,-0.1285,-0.0372,0.60116,0.04498
7/1/2022,PHL,PHP,Philippines,155,56.265,2.754820937,-0.46508,-0.42187,-0.37955,-0.02617,-0.22551,5462.047205,3.434921048,-0.2874,-0.31728,-0.24575,0.25434,-0.18137
7/1/2022,POL,PLN,Poland,16.68,4.64845,3.588292872,-0.30324,-0.24696,-0.19183,0.26846,0.00881,19014.71329,3.697010654,-0.13761,-0.17376,-0.0872,0.51801,-0.00929
7/1/2022,QAT,QAR,Qatar,13,3.64175,3.569712364,-0.30685,-0.25086,-0.19601,0.26189,0.00359,73487.92381,4.750446358,-0.33232,-0.36031,-0.2933,0.17527,-0.23297
7/1/2022,ROU,RON,Romania,11,4.82175,2.281329393,-0.55702,-0.52124,-0.48619,-0.19355,-0.35863,25839.48593,3.828992212,-0.47061,-0.49281,-0.43967,-0.06816,-0.39184
7/1/2022,SAU,SAR,Saudi Arabia,17,3.755,4.527296937,-0.12091,-0.0499,0.01966,0.6004,0.2728,26436.99909,3.840547281,0.0474,0.00349,0.10863,0.84367,0.20325
7/1/2022,SGP,SGD,Singapore,5.9,1.3914,4.240333477,-0.17663,-0.11012,-0.04497,0.49896,0.19213,74027.61096,4.760883153,-0.20863,-0.2418,-0.16237,0.393,-0.09087
7/1/2022,SWE,SEK,Sweden,57,10.19785,5.589413455,0.08532,0.173,0.25888,0.97586,0.57141,43707.18498,4.174528521,0.18967,0.1398,0.25921,1.09409,0.36669
7/1/2022,THA,THB,Thailand,128,36.6125,3.496073745,-0.32115,-0.26631,-0.2126,0.23586,-0.01712,9027.542305,3.503872736,-0.11346,-0.15062,-0.06164,0.56052,0.01846
7/1/2022,TUR,TRY,Turkey,47,17.565,2.67577569,-0.48043,-0.43846,-0.39735,-0.05411,-0.24773,6616.046994,3.457237789,-0.31232,-0.34115,-0.27212,0.21048,-0.20999
7/1/2022,TWN,TWD,Taiwan,75,29.9075,2.507732174,-0.51306,-0.47373,-0.4352,-0.11352,-0.29498,58039.54196,4.45169626,-0.49948,-0.52046,-0.47022,-0.11897,-0.425
7/1/2022,URY,UYU,Uruguay,255,41.91,6.084466714,0.18145,0.27689,0.37037,1.15086,0.71058,12896.94989,3.578701667,0.51066,0.44732,0.59895,1.6591,0.73543
7/1/2022,USA,USD,United States,5.15,1,5.15,0,0.08078,0.15991,0.82053,0.44787,64461.618,4.575890228,0,-0.04192,0.05845,0.76023,0.1488
7/1/2022,VEN,VES,Venezuela,10,5.6732,1.762673623,-0.65773,-0.63008,-0.603,-0.37689,-0.50444,,,,,,,
7/1/2022,VNM,VND,Vietnam,69000,23417,2.946577273,-0.42785,-0.38163,-0.33636,0.04162,-0.1716,6152.876454,3.448280719,-0.24075,-0.27258,-0.19637,0.33645,-0.12778
7/1/2022,ZAF,ZAR,South Africa,39.9,17.03625,2.342064715,-0.54523,-0.50849,-0.47251,-0.17208,-0.34155,11966.07418,3.560699832,-0.41557,-0.44007,-0.38141,0.02873,-0.32861
1/1/2023,ARE,AED,United Arab Emirates,18,3.673,4.900626191,-0.0857,-0.06318,0.05001,0.55505,0.38525,47503.89036,4.541657656,-0.0109,-0.08393,0.05195,0.60926,0.24499
1/1/2023,ARG,ARS,Argentina,980,184.69875,5.305937371,-0.01009,0.01431,0.13686,0.68366,0.49982,5518.380348,3.884857039,0.25196,0.15953,0.33152,1.03693,0.57585
1/1/2023,AUS,AUD,Australia,7.25,1.418540322,5.1108875,-0.04648,-0.02298,0.09506,0.62177,0.44469,63284.67423,4.788524458,-0.02164,-0.09388,0.04053,0.59178,0.23147
1/1/2023,AZE,AZN,Azerbaijan,4.9,1.7025,2.878120411,-0.46304,-0.44981,-0.38333,-0.08672,-0.18645,10168.74807,3.957605099,-0.33338,-0.3826,-0.29102,0.08459,-0.16092
1/1/2023,BHR,BHD,Bahrain,1.7,0.377,4.50928382,-0.15872,-0.13799,-0.03384,0.43087,0.27463,32175.15934,4.301862546,-0.03915,-0.11009,0.0219,0.56329,0.20943
1/1/2023,BRA,BRL,Brazil,22.9,5.1581,4.43961924,-0.17171,-0.1513,-0.04876,0.40877,0.25494,10039.76966,3.955587424,0.02882,-0.04714,0.09419,0.67388,0.29498
1/1/2023,CAN,CAD,Canada,6.11,1.33595,4.573524458,-0.14673,-0.12571,-0.02007,0.45126,0.29279,57770.6739,4.702266156,-0.10844,-0.17427,-0.05179,0.45055,0.1222
1/1/2023,CHE,CHF,Switzerland,6.7,0.92315,7.257758761,0.35406,0.38742,0.55506,1.30301,1.05154,68696.7104,4.873187684,0.36519,0.26439,0.45194,1.22116,0.71837
1/1/2023,CHL,CLP,Chile,3800,800.425,4.747477902,-0.11428,-0.09245,0.0172,0.50646,0.34196,17171.57461,4.067153864,0.06998,-0.00902,0.13797,0.74085,0.34679
1/1/2023,CHN,CNY,China,24,6.78405,3.537709775,-0.33998,-0.32372,-0.24201,0.12258,0,18107.02626,4.081787609,-0.20553,-0.26419,-0.15505,0.29259,0
1/1/2023,COL,COP,Colombia,18900,4545.55,4.157912684,-0.22427,-0.20516,-0.10912,0.31938,0.17531,6616.702412,3.902038648,-0.02324,-0.09536,0.03883,0.58918,0.22945
1/1/2023,CRI,CRC,Costa Rica,2800,564.07,4.963922917,-0.07389,-0.05108,0.06358,0.57514,0.40315,14902.71968,4.031661017,0.12861,0.04528,0.20033,0.83625,0.42059
1/1/2023,CZE,CZK,Czech Republic,99,21.94565,4.511144578,-0.15837,-0.13763,-0.03344,0.43146,0.27516,32473.16634,4.306524421,-0.03979,-0.11069,0.02122,0.56225,0.20862
1/1/2023,DNK,DKK,Denmark,37,6.8401,5.409277642,0.00919,0.03406,0.159,0.71646,0.52903,63688.47886,4.794841379,0.03412,-0.04224,0.09983,0.6825,0.30165
1/1/2023,EGY,EGP,Egypt,55,29.845,1.84285475,-0.65618,-0.64771,-0.60515,-0.41523,-0.47908,6359.93519,3.898021908,-0.56664,-0.59863,-0.5391,-0.29492,-0.45452
1/1/2023,EUZ,EUR,Euro area,4.81,0.9195,5.231103861,-0.02405,0,0.12082,0.65992,0.47867,41073.29241,4.441060553,0.07972,0,0.14833,0.7567,0.35905
1/1/2023,GBR,GBP,Britain,3.79,0.81205,4.667200296,-0.12925,-0.1078,0,0.48098,0.31927,48040.09604,4.550045794,-0.05975,-0.12917,0,0.52979,0.1835
1/1/2023,GTM,GTQ,Guatemala,27,7.8438,3.442209133,-0.3578,-0.34197,-0.26247,0.09227,-0.027,7760.563348,3.919932645,-0.19506,-0.25449,-0.14391,0.30963,0.01318
1/1/2023,HKG,HKD,Hong Kong,21,7.8307,2.681752589,-0.49967,-0.48734,-0.4254,-0.14903,-0.24195,98901.02905,5.345689152,-0.54015,-0.5741,-0.51093,-0.25182,-0.42118
1/1/2023,HND,HNL,Honduras,100,24.7,4.048582996,-0.24467,-0.22606,-0.13255,0.28468,0.14441,3581.224933,3.854553135,-0.03721,-0.10829,0.02397,0.56646,0.21187
1/1/2023,HUN,HUF,Hungary,1350,359.4686,3.7555436,-0.29934,-0.28207,-0.19533,0.1917,0.06157,22524.8526,4.150897906,-0.17065,-0.23189,-0.11796,0.34934,0.0439
1/1/2023,IDN,IDR,Indonesia,35000,14887.5,2.350965575,-0.56139,-0.55058,-0.49628,-0.254,-0.33546,9534.532488,3.947683743,-0.45411,-0.49441,-0.41942,-0.11183,-0.31288
1/1/2023,IND,INR,India,207,81.715,2.53319464,-0.52739,-0.51574,-0.45723,-0.19617,-0.28395,4341.007111,3.866438793,-0.39943,-0.44377,-0.36127,-0.02288,-0.24406
1/1/2023,ISR,ILS,Israel,17,3.36365,5.054033565,-0.05708,-0.03385,0.08288,0.60373,0.42862,53557.22815,4.636353088,-0.00077,-0.07455,0.06273,0.62574,0.25774
1/1/2023,JOR,JOD,Jordan,2.5,0.71005,3.520878811,-0.34312,-0.32693,-0.24561,0.11723,-0.00476,6321.496096,3.897420586,-0.17191,-0.23305,-0.11929,0.3473,0.04232
1/1/2023,JPN,JPY,Japan,410,130.1,3.151421983,-0.41205,-0.39756,-0.32477,0,-0.10919,57624.74463,4.69998331,-0.38537,-0.43075,-0.34631,0,-0.22636
1/1/2023,KOR,KRW,South Korea,4900,1235.45,3.966166174,-0.26004,-0.24181,-0.1502,0.25853,0.12111,46948.47198,4.532968965,-0.19797,-0.25718,-0.147,0.3049,0.00952
1/1/2023,KWT,KWD,Kuwait,1.9,0.30535,6.222367775,0.16089,0.18949,0.33321,0.97446,0.75887,29958.38846,4.267184476,0.33665,0.23796,0.42159,1.17472,0.68245
1/1/2023,LBN,LBP,Lebanon,170000,38000,4.473684211,-0.16536,-0.14479,-0.04146,0.41958,0.26457,,,,,,,
1/1/2023,LKA,LKR,Sri Lanka,1820,364.655,4.991018908,-0.06884,-0.0459,0.06938,0.58374,0.41081,2341.099357,3.835153222,0.19292,0.10484,0.26872,0.94087,0.50153
1/1/2023,MDA,MDL,Moldova,60,18.8411,3.184527443,-0.40587,-0.39123,-0.31768,0.0105,-0.09983,8359.186124,3.929297204,-0.25709,-0.31194,-0.20989,0.2087,-0.0649
1/1/2023,MEX,MXN,Mexico,79,18.838,4.193651131,-0.2176,-0.19832,-0.10146,0.33072,0.18541,14002.27389,4.017574887,-0.04317,-0.11382,0.01762,0.55675,0.20436
1/1/2023,MYS,MYR,Malaysia,12.9,4.2855,3.010150508,-0.4384,-0.42457,-0.35504,-0.04483,-0.14912,19753.55121,4.107545033,-0.32825,-0.37784,-0.28556,0.09294,-0.15446
1/1/2023,NIC,NIO,Nicaragua,154,36.45,4.224965706,-0.21176,-0.19234,-0.09475,0.34065,0.19427,2648.034074,3.839954757,0.00856,-0.06591,0.07265,0.64092,0.26948
1/1/2023,NOR,NOK,Norway,65,9.86415,6.58951861,0.22939,0.25968,0.41188,1.09097,0.86265,65844.31943,4.828566286,0.25095,0.15859,0.33044,1.03529,0.57458
1/1/2023,NZL,NZD,New Zealand,7.5,1.53787005,4.876875,-0.09014,-0.06772,0.04493,0.54752,0.37854,49349.56645,4.570530503,-0.02191,-0.09412,0.04024,0.59135,0.23113
1/1/2023,OMN,OMR,Oman,1.42,0.385,3.688311688,-0.31188,-0.29493,-0.20974,0.17036,0.04257,28241.0662,4.240319533,-0.20268,-0.26155,-0.15201,0.29724,0.00359
1/1/2023,PAK,PKR,Pakistan,780,230.2,3.38835795,-0.36784,-0.35227,-0.27401,0.07518,-0.04222,1723.775031,3.825496105,-0.18809,-0.24804,-0.1365,0.32096,0.02195
1/1/2023,PER,PEN,Peru,13.9,3.8847,3.578139882,-0.33244,-0.31599,-0.23334,0.1354,0.01143,10253.07575,3.95892428,-0.17152,-0.23269,-0.11887,0.34794,0.04282
1/1/2023,PHL,PHP,Philippines,155,54.435,2.847432718,-0.46876,-0.45567,-0.38991,-0.09646,-0.19512,6097.671003,3.893919177,-0.3297,-0.37919,-0.2871,0.09058,-0.15629
1/1/2023,POL,PLN,Poland,17.75,4.3373,4.092407719,-0.23649,-0.21768,-0.12316,0.29859,0.1568,21432.6183,4.133811531,-0.09253,-0.15953,-0.03487,0.47645,0.14224
1/1/2023,QAT,QAR,Qatar,14,3.64175,3.844305622,-0.28278,-0.26511,-0.17631,0.21986,0.08667,91142.63069,5.224320593,-0.32548,-0.37529,-0.28262,0.09743,-0.15098
