goodreads_link,title,animal,animal_group,pronoun,num_ratings,avg_ratings,num_reviews,author,pub_year,pub_date,decade,decade_category,book_cover_image,description,ISBN,publisher
https://www.goodreads.com/book/show/784232.Richard_Scarry_s_Please_and_Thank_You_Book,Richard Scarry's Please and Thank You Book,hyena,hyena,he/him,5799,4.18,65,Richard Scarry,1973,"January 1, 1973",1970,1970s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320471327i/784232.jpg,"Join Richard Scarry's beloved characters Huckle Cat, Lowly Worm, and more as they learn about the importance of manners. From how to behave at school, to sharing, to important safety rules - and featuring bright and fun illustrations - young children will gain an understanding of the right ways to behave in a variety of situations. Now includes a sticker sheet!",9780394826813,Random House Books for Young Readers
https://www.goodreads.com/book/show/784232.Richard_Scarry_s_Please_and_Thank_You_Book,Richard Scarry's Please and Thank You Book,dog,dog,he/him,5799,4.18,65,Richard Scarry,1973,"January 1, 1973",1970,1970s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320471327i/784232.jpg,"Join Richard Scarry's beloved characters Huckle Cat, Lowly Worm, and more as they learn about the importance of manners. From how to behave at school, to sharing, to important safety rules - and featuring bright and fun illustrations - young children will gain an understanding of the right ways to behave in a variety of situations. Now includes a sticker sheet!",9780394826813,Random House Books for Young Readers
https://www.goodreads.com/book/show/784232.Richard_Scarry_s_Please_and_Thank_You_Book,Richard Scarry's Please and Thank You Book,bear,bear,he/him,5799,4.18,65,Richard Scarry,1973,"January 1, 1973",1970,1970s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320471327i/784232.jpg,"Join Richard Scarry's beloved characters Huckle Cat, Lowly Worm, and more as they learn about the importance of manners. From how to behave at school, to sharing, to important safety rules - and featuring bright and fun illustrations - young children will gain an understanding of the right ways to behave in a variety of situations. Now includes a sticker sheet!",9780394826813,Random House Books for Young Readers
https://www.goodreads.com/book/show/784232.Richard_Scarry_s_Please_and_Thank_You_Book,Richard Scarry's Please and Thank You Book,dog,dog,she/her,5799,4.18,65,Richard Scarry,1973,"January 1, 1973",1970,1970s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320471327i/784232.jpg,"Join Richard Scarry's beloved characters Huckle Cat, Lowly Worm, and more as they learn about the importance of manners. From how to behave at school, to sharing, to important safety rules - and featuring bright and fun illustrations - young children will gain an understanding of the right ways to behave in a variety of situations. Now includes a sticker sheet!",9780394826813,Random House Books for Young Readers
https://www.goodreads.com/book/show/784232.Richard_Scarry_s_Please_and_Thank_You_Book,Richard Scarry's Please and Thank You Book,dog,dog,she/her,5799,4.18,65,Richard Scarry,1973,"January 1, 1973",1970,1970s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320471327i/784232.jpg,"Join Richard Scarry's beloved characters Huckle Cat, Lowly Worm, and more as they learn about the importance of manners. From how to behave at school, to sharing, to important safety rules - and featuring bright and fun illustrations - young children will gain an understanding of the right ways to behave in a variety of situations. Now includes a sticker sheet!",9780394826813,Random House Books for Young Readers
https://www.goodreads.com/book/show/784232.Richard_Scarry_s_Please_and_Thank_You_Book,Richard Scarry's Please and Thank You Book,pig,pig,she/her,5799,4.18,65,Richard Scarry,1973,"January 1, 1973",1970,1970s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320471327i/784232.jpg,"Join Richard Scarry's beloved characters Huckle Cat, Lowly Worm, and more as they learn about the importance of manners. From how to behave at school, to sharing, to important safety rules - and featuring bright and fun illustrations - young children will gain an understanding of the right ways to behave in a variety of situations. Now includes a sticker sheet!",9780394826813,Random House Books for Young Readers
https://www.goodreads.com/book/show/784232.Richard_Scarry_s_Please_and_Thank_You_Book,Richard Scarry's Please and Thank You Book,worm,worm,he/him,5799,4.18,65,Richard Scarry,1973,"January 1, 1973",1970,1970s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320471327i/784232.jpg,"Join Richard Scarry's beloved characters Huckle Cat, Lowly Worm, and more as they learn about the importance of manners. From how to behave at school, to sharing, to important safety rules - and featuring bright and fun illustrations - young children will gain an understanding of the right ways to behave in a variety of situations. Now includes a sticker sheet!",9780394826813,Random House Books for Young Readers
https://www.goodreads.com/book/show/784232.Richard_Scarry_s_Please_and_Thank_You_Book,Richard Scarry's Please and Thank You Book,elephant,elephant,he/him,5799,4.18,65,Richard Scarry,1973,"January 1, 1973",1970,1970s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320471327i/784232.jpg,"Join Richard Scarry's beloved characters Huckle Cat, Lowly Worm, and more as they learn about the importance of manners. From how to behave at school, to sharing, to important safety rules - and featuring bright and fun illustrations - young children will gain an understanding of the right ways to behave in a variety of situations. Now includes a sticker sheet!",9780394826813,Random House Books for Young Readers
https://www.goodreads.com/book/show/833535.George_and_Martha,George and Martha,hippo,hippo,she/her,5478,4.17,198,James  Marshall,1972,"January 1, 1972",1970,1970s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349062127i/833535.jpg,"Two lovable hippos teach the meaning of friendship in five separate vignettes: ""Split Pea Soup,"" ""The Flying Machine,"" ""The Tub,"" ""The Mirror,"" ""The Tooth.""",9780395199725,Clarion Books
https://www.goodreads.com/book/show/833535.George_and_Martha,George and Martha,hippo,hippo,he/him,5478,4.17,198,James  Marshall,1972,"January 1, 1972",1970,1970s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349062127i/833535.jpg,"Two lovable hippos teach the meaning of friendship in five separate vignettes: ""Split Pea Soup,"" ""The Flying Machine,"" ""The Tub,"" ""The Mirror,"" ""The Tooth.""",9780395199725,Clarion Books
https://www.goodreads.com/book/show/898398.Because_a_Little_Bug_Went_Ka_CHOO_,Because a Little Bug Went Ka-CHOO!,worm,worm,he/him,5431,4.3,172,Rosetta  Stone,1975,"September 12, 1975",1970,1970s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327977232i/898398.jpg,"Follow along as one sneeze turns a town upside down!Just one ""KA-CHOO"" causes a whole chain of hilarity, from a splashing turtle to a wet hen, to a flying policeman, a sinking boat, and just about everyone crashing a circus parade! Readers young and old will be entertainedby this silly story. So turn the page and find out what could possibly happen next!Originally created by Dr. Seuss himself, Beginner Books are fun, funny, and easy to read. These unjacketed hardcover early readers encourage children to read all on their own, using simple words and illustrations. Smaller than the classic large format Seuss picture books like The Lorax and Oh, The Places You’ll Go !, these portable packages are perfect for practicing readers ages 3-7, and lucky parents too!Show more",9780394831305,Random House Books for Young Readers
https://www.goodreads.com/book/show/898398.Because_a_Little_Bug_Went_Ka_CHOO_,Because a Little Bug Went Ka-CHOO!,turtle,turtle,he/him,5431,4.3,172,Rosetta  Stone,1975,"September 12, 1975",1970,1970s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327977232i/898398.jpg,"Follow along as one sneeze turns a town upside down!Just one ""KA-CHOO"" causes a whole chain of hilarity, from a splashing turtle to a wet hen, to a flying policeman, a sinking boat, and just about everyone crashing a circus parade! Readers young and old will be entertainedby this silly story. So turn the page and find out what could possibly happen next!Originally created by Dr. Seuss himself, Beginner Books are fun, funny, and easy to read. These unjacketed hardcover early readers encourage children to read all on their own, using simple words and illustrations. Smaller than the classic large format Seuss picture books like The Lorax and Oh, The Places You’ll Go !, these portable packages are perfect for practicing readers ages 3-7, and lucky parents too!Show more",9780394831305,Random House Books for Young Readers
https://www.goodreads.com/book/show/47680.The_Very_Lonely_Firefly,The Very Lonely Firefly (Penguin Young Readers Level 2),firefly,firefly,it,10421,4.17,304,Eric Carle,1995,"June 1, 1995",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388179112i/47680.jpg,"From bestselling author and illustrator Eric Carle, the creator of The Very Hungry Caterpillar , comes another classic tale about one very lonely firefly. A perfect gift to share with the child or grandchild in your life.When a very lonely firefly goes out into the night searching for other fireflies, it sees a lantern, a candle, and the eyes of a dog, cat, and owl all glowing in the darkness. It even sees a surprise celebration of light. But it is not until it discovers other fireflies that it finds exactly what it's looking for--a surprise sure to bring smiles to anyone who turn the final page!Lushly illustrated with Eric Carle's trademark vibrant collage art, soothingly told with a gentle read-aloud rhythm, and complete with a surprise sure to ""light up"" children's faces, The Very Lonely Firefly will fast become a storytime favorite. Read it with a flashlight in the dark or under the table--and watch those fireflies glow! Praise for The Very Lonely Firefly :""Carle's richly hued, collage-like art and gentle text will be comfortingly familiar to his numerous young devotees.""-- Publishers Weekly""This is a compelling accomplishment [and a] guaranteed winner as a read-aloud or read-alone.""-- School Library JournalShow more",9780399227745,World of Eric Carle
https://www.goodreads.com/book/show/2880669-froggy-gets-dressed,Froggy Gets Dressed,frog,frog,he/him,10186,4.07,370,Jonathan London,1992,"October 1, 1992",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1308143227i/2880669.jpg,Rambunctious Froggy hops out into the snow for a winter frolic but is called back by his mother to put on some necessary articles of clothing.,9780670842490,Viking Juvenile
https://www.goodreads.com/book/show/2880669-froggy-gets-dressed,Froggy Gets Dressed,frog,frog,she/her,10186,4.07,370,Jonathan London,1992,"October 1, 1992",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1308143227i/2880669.jpg,Rambunctious Froggy hops out into the snow for a winter frolic but is called back by his mother to put on some necessary articles of clothing.,9780670842490,Viking Juvenile
https://www.goodreads.com/book/show/2247019.Arthur_s_New_Puppy,Arthur's New Puppy,aardvark,aardvark,he/him,9149,4.35,147,Marc Brown,1993,"January 1, 1993",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531839027i/2247019.jpg,Story about Authur's new puppy,9780590982306,Scholastic Inc
https://www.goodreads.com/book/show/2247019.Arthur_s_New_Puppy,Arthur's New Puppy,aardvark,aardvark,he/him,9149,4.35,147,Marc Brown,1993,"January 1, 1993",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531839027i/2247019.jpg,Story about Authur's new puppy,9780590982306,Scholastic Inc
https://www.goodreads.com/book/show/2247019.Arthur_s_New_Puppy,Arthur's New Puppy,aardvark,aardvark,she/her,9149,4.35,147,Marc Brown,1993,"January 1, 1993",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531839027i/2247019.jpg,Story about Authur's new puppy,9780590982306,Scholastic Inc
https://www.goodreads.com/book/show/2247019.Arthur_s_New_Puppy,Arthur's New Puppy,aardvark,aardvark,she/her,9149,4.35,147,Marc Brown,1993,"January 1, 1993",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531839027i/2247019.jpg,Story about Authur's new puppy,9780590982306,Scholastic Inc
https://www.goodreads.com/book/show/2247019.Arthur_s_New_Puppy,Arthur's New Puppy,rabbit,rabbit,he/him,9149,4.35,147,Marc Brown,1993,"January 1, 1993",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531839027i/2247019.jpg,Story about Authur's new puppy,9780590982306,Scholastic Inc
https://www.goodreads.com/book/show/2247019.Arthur_s_New_Puppy,Arthur's New Puppy,monkey,monkey,she/her,9149,4.35,147,Marc Brown,1993,"January 1, 1993",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531839027i/2247019.jpg,Story about Authur's new puppy,9780590982306,Scholastic Inc
https://www.goodreads.com/book/show/21315.Diary_of_a_Spider,Diary of a Spider,spider,spider,he/him,8510,4.25,345,Doreen Cronin,1996,"January 1, 1996",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924404i/21315.jpg,"This is the diary... of a spider. But don't be worried – he's more scared of you and your gigantic shoe! Actually, he's a lot like you. He goes to gym class and has Grandparents' Day at school. But he also spins sticky webs, scales walls, and takes wind–catching lessons. Lucky for him, his best friend is a fly!Doreen CroninandHarry Bliss, the team behind the #1 bestsellingDiary Of A Worm, spin a hilarious tale about the upside–down web world of an eight–legged charmer and his unlikely friend, Fly.",9780060001537,HarperCollins
https://www.goodreads.com/book/show/21315.Diary_of_a_Spider,Diary of a Spider,fly,fly,she/her,8510,4.25,345,Doreen Cronin,1996,"January 1, 1996",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924404i/21315.jpg,"This is the diary... of a spider. But don't be worried – he's more scared of you and your gigantic shoe! Actually, he's a lot like you. He goes to gym class and has Grandparents' Day at school. But he also spins sticky webs, scales walls, and takes wind–catching lessons. Lucky for him, his best friend is a fly!Doreen CroninandHarry Bliss, the team behind the #1 bestsellingDiary Of A Worm, spin a hilarious tale about the upside–down web world of an eight–legged charmer and his unlikely friend, Fly.",9780060001537,HarperCollins
https://www.goodreads.com/book/show/21315.Diary_of_a_Spider,Diary of a Spider,spider,spider,he/him,8510,4.25,345,Doreen Cronin,1996,"January 1, 1996",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924404i/21315.jpg,"This is the diary... of a spider. But don't be worried – he's more scared of you and your gigantic shoe! Actually, he's a lot like you. He goes to gym class and has Grandparents' Day at school. But he also spins sticky webs, scales walls, and takes wind–catching lessons. Lucky for him, his best friend is a fly!Doreen CroninandHarry Bliss, the team behind the #1 bestsellingDiary Of A Worm, spin a hilarious tale about the upside–down web world of an eight–legged charmer and his unlikely friend, Fly.",9780060001537,HarperCollins
https://www.goodreads.com/book/show/21315.Diary_of_a_Spider,Diary of a Spider,spider,spider,she/her,8510,4.25,345,Doreen Cronin,1996,"January 1, 1996",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924404i/21315.jpg,"This is the diary... of a spider. But don't be worried – he's more scared of you and your gigantic shoe! Actually, he's a lot like you. He goes to gym class and has Grandparents' Day at school. But he also spins sticky webs, scales walls, and takes wind–catching lessons. Lucky for him, his best friend is a fly!Doreen CroninandHarry Bliss, the team behind the #1 bestsellingDiary Of A Worm, spin a hilarious tale about the upside–down web world of an eight–legged charmer and his unlikely friend, Fly.",9780060001537,HarperCollins
https://www.goodreads.com/book/show/21315.Diary_of_a_Spider,Diary of a Spider,spider,spider,she/her,8510,4.25,345,Doreen Cronin,1996,"January 1, 1996",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924404i/21315.jpg,"This is the diary... of a spider. But don't be worried – he's more scared of you and your gigantic shoe! Actually, he's a lot like you. He goes to gym class and has Grandparents' Day at school. But he also spins sticky webs, scales walls, and takes wind–catching lessons. Lucky for him, his best friend is a fly!Doreen CroninandHarry Bliss, the team behind the #1 bestsellingDiary Of A Worm, spin a hilarious tale about the upside–down web world of an eight–legged charmer and his unlikely friend, Fly.",9780060001537,HarperCollins
https://www.goodreads.com/book/show/21315.Diary_of_a_Spider,Diary of a Spider,fly,fly,she/her,8510,4.25,345,Doreen Cronin,1996,"January 1, 1996",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924404i/21315.jpg,"This is the diary... of a spider. But don't be worried – he's more scared of you and your gigantic shoe! Actually, he's a lot like you. He goes to gym class and has Grandparents' Day at school. But he also spins sticky webs, scales walls, and takes wind–catching lessons. Lucky for him, his best friend is a fly!Doreen CroninandHarry Bliss, the team behind the #1 bestsellingDiary Of A Worm, spin a hilarious tale about the upside–down web world of an eight–legged charmer and his unlikely friend, Fly.",9780060001537,HarperCollins
https://www.goodreads.com/book/show/1049070.Olive_the_Other_Reindeer,"Olive, the Other Reindeer",dog,dog,she/her,8374,4.16,322,J. Otto Seibold,1997,"January 1, 1997",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435908532i/1049070.jpg,"Olive is merrily preparing for Christmas when suddenly an old holiday favorite--about a certain red-nosed reindeer--takes on new meaning. ""Olive the other reindeer?"" thinks Olive. ""I always thought I was a dog--but I must be a reindeer!"" And while Santa and his reindeer are a bit surprised that a dog wants to join the reindeer team, in the end, Olive and her unusual skills are just what Santa needs. Full color.",9780811818070,Chronicle Books
https://www.goodreads.com/book/show/53628.Seven_Blind_Mice,Seven Blind Mice,mouse,mouse,he/him,8363,4.2,757,Ed Young,1992,"April 29, 1992",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360250193i/53628.jpg,"""It's a pillar,"" says one. ""It's a fan,"" says another. One by one, the seven blind mice investigate the strange Something by the pond. And one by one, they come back with a different theory. It's only when the seventh mouse goes out-and explores the whole Something-that the mice see the whole truth. Based on a classic Indian tale, Ed Young's beautifully rendered version is a treasure to enjoy again and again.""Immensely appealing.""( The Horn Book , starred review)",9780698118959,Puffin Books
https://www.goodreads.com/book/show/53628.Seven_Blind_Mice,Seven Blind Mice,mouse,mouse,he/him,8363,4.2,757,Ed Young,1992,"April 29, 1992",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360250193i/53628.jpg,"""It's a pillar,"" says one. ""It's a fan,"" says another. One by one, the seven blind mice investigate the strange Something by the pond. And one by one, they come back with a different theory. It's only when the seventh mouse goes out-and explores the whole Something-that the mice see the whole truth. Based on a classic Indian tale, Ed Young's beautifully rendered version is a treasure to enjoy again and again.""Immensely appealing.""( The Horn Book , starred review)",9780698118959,Puffin Books
https://www.goodreads.com/book/show/53628.Seven_Blind_Mice,Seven Blind Mice,mouse,mouse,he/him,8363,4.2,757,Ed Young,1992,"April 29, 1992",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360250193i/53628.jpg,"""It's a pillar,"" says one. ""It's a fan,"" says another. One by one, the seven blind mice investigate the strange Something by the pond. And one by one, they come back with a different theory. It's only when the seventh mouse goes out-and explores the whole Something-that the mice see the whole truth. Based on a classic Indian tale, Ed Young's beautifully rendered version is a treasure to enjoy again and again.""Immensely appealing.""( The Horn Book , starred review)",9780698118959,Puffin Books
https://www.goodreads.com/book/show/53628.Seven_Blind_Mice,Seven Blind Mice,mouse,mouse,he/him,8363,4.2,757,Ed Young,1992,"April 29, 1992",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360250193i/53628.jpg,"""It's a pillar,"" says one. ""It's a fan,"" says another. One by one, the seven blind mice investigate the strange Something by the pond. And one by one, they come back with a different theory. It's only when the seventh mouse goes out-and explores the whole Something-that the mice see the whole truth. Based on a classic Indian tale, Ed Young's beautifully rendered version is a treasure to enjoy again and again.""Immensely appealing.""( The Horn Book , starred review)",9780698118959,Puffin Books
https://www.goodreads.com/book/show/53628.Seven_Blind_Mice,Seven Blind Mice,mouse,mouse,he/him,8363,4.2,757,Ed Young,1992,"April 29, 1992",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360250193i/53628.jpg,"""It's a pillar,"" says one. ""It's a fan,"" says another. One by one, the seven blind mice investigate the strange Something by the pond. And one by one, they come back with a different theory. It's only when the seventh mouse goes out-and explores the whole Something-that the mice see the whole truth. Based on a classic Indian tale, Ed Young's beautifully rendered version is a treasure to enjoy again and again.""Immensely appealing.""( The Horn Book , starred review)",9780698118959,Puffin Books
https://www.goodreads.com/book/show/53628.Seven_Blind_Mice,Seven Blind Mice,mouse,mouse,he/him,8363,4.2,757,Ed Young,1992,"April 29, 1992",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360250193i/53628.jpg,"""It's a pillar,"" says one. ""It's a fan,"" says another. One by one, the seven blind mice investigate the strange Something by the pond. And one by one, they come back with a different theory. It's only when the seventh mouse goes out-and explores the whole Something-that the mice see the whole truth. Based on a classic Indian tale, Ed Young's beautifully rendered version is a treasure to enjoy again and again.""Immensely appealing.""( The Horn Book , starred review)",9780698118959,Puffin Books
https://www.goodreads.com/book/show/53628.Seven_Blind_Mice,Seven Blind Mice,mouse,mouse,she/her,8363,4.2,757,Ed Young,1992,"April 29, 1992",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360250193i/53628.jpg,"""It's a pillar,"" says one. ""It's a fan,"" says another. One by one, the seven blind mice investigate the strange Something by the pond. And one by one, they come back with a different theory. It's only when the seventh mouse goes out-and explores the whole Something-that the mice see the whole truth. Based on a classic Indian tale, Ed Young's beautifully rendered version is a treasure to enjoy again and again.""Immensely appealing.""( The Horn Book , starred review)",9780698118959,Puffin Books
https://www.goodreads.com/book/show/154927.Tops_Bottoms,Tops & Bottoms,bear,bear,he/him,7714,4.32,498,Janet Stevens,1995,"March 29, 1995",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415678016i/154927.jpg,"Hare solves his family’s problems by tricking rich and lazy Bear in this funny, energetic version of an old slave story. With roots in American slave tales,Tops & Bottomscelebrates the trickster tradition of using one’s wits to overcome hardship. “As usual, Stevens’ animal characters, bold and colorful, are delightful. . . . It’s all wonderful fun, and the book opens, fittingly, from top to bottom instead of from side to side, making it perfect for story-time sharing.”--BooklistThis title has been selected as a Common Core Text Exemplar (Grades 2-3, Stories)",9780152928513,Harcourt Brace
https://www.goodreads.com/book/show/154927.Tops_Bottoms,Tops & Bottoms,bear,bear,he/him,7714,4.32,498,Janet Stevens,1995,"March 29, 1995",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415678016i/154927.jpg,"Hare solves his family’s problems by tricking rich and lazy Bear in this funny, energetic version of an old slave story. With roots in American slave tales,Tops & Bottomscelebrates the trickster tradition of using one’s wits to overcome hardship. “As usual, Stevens’ animal characters, bold and colorful, are delightful. . . . It’s all wonderful fun, and the book opens, fittingly, from top to bottom instead of from side to side, making it perfect for story-time sharing.”--BooklistThis title has been selected as a Common Core Text Exemplar (Grades 2-3, Stories)",9780152928513,Harcourt Brace
https://www.goodreads.com/book/show/154927.Tops_Bottoms,Tops & Bottoms,hare,rabbit,he/him,7714,4.32,498,Janet Stevens,1995,"March 29, 1995",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415678016i/154927.jpg,"Hare solves his family’s problems by tricking rich and lazy Bear in this funny, energetic version of an old slave story. With roots in American slave tales,Tops & Bottomscelebrates the trickster tradition of using one’s wits to overcome hardship. “As usual, Stevens’ animal characters, bold and colorful, are delightful. . . . It’s all wonderful fun, and the book opens, fittingly, from top to bottom instead of from side to side, making it perfect for story-time sharing.”--BooklistThis title has been selected as a Common Core Text Exemplar (Grades 2-3, Stories)",9780152928513,Harcourt Brace
https://www.goodreads.com/book/show/154927.Tops_Bottoms,Tops & Bottoms,hare,rabbit,she/her,7714,4.32,498,Janet Stevens,1995,"March 29, 1995",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415678016i/154927.jpg,"Hare solves his family’s problems by tricking rich and lazy Bear in this funny, energetic version of an old slave story. With roots in American slave tales,Tops & Bottomscelebrates the trickster tradition of using one’s wits to overcome hardship. “As usual, Stevens’ animal characters, bold and colorful, are delightful. . . . It’s all wonderful fun, and the book opens, fittingly, from top to bottom instead of from side to side, making it perfect for story-time sharing.”--BooklistThis title has been selected as a Common Core Text Exemplar (Grades 2-3, Stories)",9780152928513,Harcourt Brace
https://www.goodreads.com/book/show/730424.Mama_Do_You_Love_Me_,"Mama, Do You Love Me?",raven,bird,he/him,7514,4.21,384,Barbara M. Joosse,1991,"January 1, 1991",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347514809i/730424.jpg,"Mama, do you love me? Yes I do, Dear One. How much?In this universal story, a child tests the limits of independence and comfortingly learns that a parent's love is unconditional and everlasting. The lyrical text introduces young readers to a distinctively different culture, while at the same time showing that the special love that exists between parent and child transcends all boundaries of time and place. The story is beautifully complemented by graphically stunning illustrations that are filled with such exciting animals as whales, wolves, puffins, and sled dogs. This tender and reassuring book is one that both parents and children will turn to again and again.• Set in a captivating and unusual Arctic setting• Includes a carefully researched glossary provides additional information on Arctic lifeFans ofThe Very Hungry Caterpillar,Goodnight Moon, andGuess How Much I Love Youwill love this book.This book is a great read for:• Toddlers and young children• Families interested in different cultures• Parents• LibrariansShow more",9780811821315,Chronicle Books
https://www.goodreads.com/book/show/730424.Mama_Do_You_Love_Me_,"Mama, Do You Love Me?",whale,whale,he/him,7514,4.21,384,Barbara M. Joosse,1991,"January 1, 1991",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347514809i/730424.jpg,"Mama, do you love me? Yes I do, Dear One. How much?In this universal story, a child tests the limits of independence and comfortingly learns that a parent's love is unconditional and everlasting. The lyrical text introduces young readers to a distinctively different culture, while at the same time showing that the special love that exists between parent and child transcends all boundaries of time and place. The story is beautifully complemented by graphically stunning illustrations that are filled with such exciting animals as whales, wolves, puffins, and sled dogs. This tender and reassuring book is one that both parents and children will turn to again and again.• Set in a captivating and unusual Arctic setting• Includes a carefully researched glossary provides additional information on Arctic lifeFans ofThe Very Hungry Caterpillar,Goodnight Moon, andGuess How Much I Love Youwill love this book.This book is a great read for:• Toddlers and young children• Families interested in different cultures• Parents• LibrariansShow more",9780811821315,Chronicle Books
https://www.goodreads.com/book/show/20694.Julius_the_Baby_of_the_World,"Julius, the Baby of the World",mouse,mouse,she/her,7198,4.27,426,Kevin Henkes,1990,"September 24, 1990",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1478296985i/20694.jpg,"For children who are facing the arrival of a new sibling,Julius, the Baby of the Worldmakes for great biblio-therapy. At first, big sister Lilly thought it might be fun to have a new baby in the family. But when her parents repeatedly coo, ""Julius is the baby of world,"" Lilly's mouse hackles begin to rise. Soon the jealousy is too much for her, and she embarks on a rejection campaign that is hysterically funny, but also comforting for siblings who probably feel just as much resentment but would never go to Lilly's extremes. Kevin Henkes, creator ofLilly's Purple Plastic Purserefuses to shy away from the truly powerful and sometimes dark feelings of children. Through bright watercolors and handwritten, cartoon-style dialogue, Henkes relishes Lilly's wickedness. For example, she delights in insulting her oblivious baby brother: ""If you were a food, you'd be a raisin,"" she whispers into his crib. ""If you were a number you'd be zero."" When she paints an elaborate family portrait, she leaves Julius out. When she throws a tea party, guess which baby doesn't get an invitation? But when a visiting cousin starts insulting baby Julius, we discover that the flip side of Lilly's intense jealousy is an even more powerful and lasting loyalty. ALA Notable Book, ALABooklistChildren's Editors' Choice,Horn BookFanfare Honor List,Parent's ChoiceHonor for Literature. (Baby to Preschool)--Gail HudsonShow more",9780688143886,Greenwillow Books
https://www.goodreads.com/book/show/20694.Julius_the_Baby_of_the_World,"Julius, the Baby of the World",mouse,mouse,she/her,7198,4.27,426,Kevin Henkes,1990,"September 24, 1990",1990,1990s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1478296985i/20694.jpg,"For children who are facing the arrival of a new sibling,Julius, the Baby of the Worldmakes for great biblio-therapy. At first, big sister Lilly thought it might be fun to have a new baby in the family. But when her parents repeatedly coo, ""Julius is the baby of world,"" Lilly's mouse hackles begin to rise. Soon the jealousy is too much for her, and she embarks on a rejection campaign that is hysterically funny, but also comforting for siblings who probably feel just as much resentment but would never go to Lilly's extremes. Kevin Henkes, creator ofLilly's Purple Plastic Purserefuses to shy away from the truly powerful and sometimes dark feelings of children. Through bright watercolors and handwritten, cartoon-style dialogue, Henkes relishes Lilly's wickedness. For example, she delights in insulting her oblivious baby brother: ""If you were a food, you'd be a raisin,"" she whispers into his crib. ""If you were a number you'd be zero."" When she paints an elaborate family portrait, she leaves Julius out. When she throws a tea party, guess which baby doesn't get an invitation? But when a visiting cousin starts insulting baby Julius, we discover that the flip side of Lilly's intense jealousy is an even more powerful and lasting loyalty. ALA Notable Book, ALABooklistChildren's Editors' Choice,Horn BookFanfare Honor List,Parent's ChoiceHonor for Literature. (Baby to Preschool)--Gail HudsonShow more",9780688143886,Greenwillow Books
